4a00000Y0900,Y09,250929,0
WAR,105

870000Y201A0,Y201,250820-21,0
ZWJ,,14:01
JCJ,282,7
ZYJ,120,6
JGJ,153,8
SHJ,97,6
DHR,100,6
HMR,219,20
TFR,238,6
WAR,105,20
SZR,91

870000Y201B0,Y201,250831-0901,0
ZWJ,,14:01
TFR,1262,6
WAR,105

240000Y201A0,Y201,250901-03,0
FTP,,17:30
BDP,119,5
TYV,275,32
ODY,184,4
ZWJ,597,15
ZYJ,409,6
JGJ,153,8
DHR,203,6
HMR,219,20
TFR,238,6
WAR,105

270000Y20170,Y201,250905-06,0
TYV,,00:41
ORQ,184,4
ZWJ,597,15
TFR,1262,6
WAR,105

870000Y201C0,Y201,250908-09,0
ZWJ,,14:01
TFR,1262,6
WAR,105

870000Y201D0,Y201,250911-12,0
ZWJ,,14:01
JCJ,282,7
ZYJ,120,6
JGJ,153,8
SHJ,97,6
DHR,100,6
HMR,219,20
TFR,238,6
WAR,105,20
SZR,91

270000Y20180,Y201,250912-13,0
TYV,,00:41
XNO,261

870000Y201F0,Y201,250913-14,0
ZWJ,,14:01
TFR,1262,6
WAR,105

870000Y201E0,Y201,250915-16,0
ZWJ,,14:01
XNO,894

870000Y201G0,Y201,250923,0
YIJ,,08:11
ZWJ,335

870000Y20190,Y201,250901-02,0
ZWJ,,14:01
JCJ,282,7
ZYJ,120,6
JGJ,153,8
SHJ,97,6
DHR,100,6
HMR,219,20
TFR,238,6
WAR,105

920000Y202A0,Y202,250704-05,0
920000Y202B0,Y202,250802-03,0
DHR,,09:40
BDP,657

850000Y202C0,Y202,250805-06,0
LZJ,,20:28
ZWJ,380,20
TYV,642,22
DXP,329,19
BDP,37,6
FTP,95

860000Y20220,Y202,250823-24,0
JGJ,,13:27
ZYJ,149,6
ZWJ,648,18
ODY,443,20
TYV,179,22
DXP,329,19
BDP,37,6
FTP,95

920000Y202C0,Y202,250914-15,0
DHR,,09:40
TYV,250,22
BDP,385

850000Y202E0,Y202,250916-17,0
LZJ,,20:28
ZWJ,380,20
ODY,443,20
TYV,179,22
DXP,329,19
BDP,37,6
FTP,95

850000Y202D0,Y202,250919-20,0
LZJ,,20:28
BDP,9

850000Y202F0,Y202,250925-26,0
LZJ,,20:28
ZWJ,380,20
DYJ,194,20
ODY,229,20
TYV,179,22
DXP,329,19
BDP,37,6
FTP,95

850000Y202H0,Y202,251014,0
LZJ,,20:28
ZWJ,380

850000Y202G0,Y202,251016-18,0
LZJ,,20:28
DXP,1393,19
BDP,37,6
FTP,95

570000Y20430,Y204,250929-30,0
JJG,,20:02
HIK,787,16
UCK,88,73
JAK,99,28
ZBK,70,6
WFK,62,6
JXK,118,10
LCK,16,10
CEK,16

570000Y206N0,Y206,250705,0
SRG,,22:25
QEH,97,4
JBH,76,19
YWH,34,4
HZH,140,15
HNH,50,4
JXH,18,5
IMH,54,18
黄渡,41,49
KSH,19,3
SZH,24,3
WXH,32,15
CZH,27,3
ZJH,81,4
NJH,50,13
BBH,157,11
XCH,120,17
SQF,105,6
ZZF,190,30
LYF,94,6
SXF,141,11
XAY,315,27
BJY,124,15
TSJ,98,6
LZJ,283

570000Y206O0,Y206,250708,0
SRG,,22:25
QEH,97,4
JBH,76,19
YWH,34,4
HZH,140,15
JXH,72,5
IMH,54,18
黄渡,41,49
SZH,44,3
WXH,34,15
CZH,27,3
ZJH,81,4
NJH,50,13
CUH,38,1
BBH,118,11
XCH,120,17
SQF,105,6
ZZF,190,30
LYF,94,6
SXF,141,11
XAY,315,27
BJY,124,15
TSJ,98,6
LZJ,283,20
JCJ,306,6
ZYJ,146,7
JGJ,178,8
SHJ,97,6
DHR,91,6
HMR,274

560000Y20610,Y206,250710,0
HZH,,04:54
IMH,131,18
黄渡,41,49
SZH,44,3
WXH,34,15
CZH,27,3
NJH,135,13
BBH,157,11
XCH,120,17
SQF,105,6
ZZF,190,30
LYF,94,6
SXF,141,11
XAY,315,27
BJY,124,15
TSJ,98,6
LZJ,283,20
JCJ,306,6
ZYJ,146,7
JGJ,178,8
SHJ,97,6
DHR,91,6
HMR,274,20
TFR,238,6
WAR,105

390000Y20610,Y206,250722-23,0
WCN,,15:34
XGN,71,3
XUN,94,8
ZDN,62,8
LON,72,15
PEN,66,6
BFF,38,25
LYF,135,6
SXF,141,11
XAY,315,27
BJY,124,15
TSJ,98,6
LZJ,283

560000Y20620,Y206,250808-10,0
HZH,,04:54
IMH,131,18
黄渡,41,49
SZH,44,3
WXH,34,15
CZH,27,3
NJH,135,13
BBH,157,11
XCH,120,17
SQF,105,6
ZZF,190,30
LYF,94,6
SXF,141,11
XAY,315,27
BJY,124,15
TSJ,98,6
LZJ,283,20
JCJ,306,6
ZYJ,146,7
JGJ,178,8
SHJ,97,6
DHR,91,6
HMR,274,20
TFR,238,6
WAR,105

570000Y206P0,Y206,250827|30,0
SRG,,22:25
QEH,97,4
JBH,76,19
YWH,34,4
HZH,140,15
JXH,72,5
IMH,54,18
SZH,134,3
WXH,34,15
CZH,27,3
ZJH,81,4
NJH,50,13
CUH,38,1
BBH,118,11
XCH,120,17
SQF,105,6
ZZF,190,30
LYF,94,6
SXF,141,11
XAY,315,27
BJY,124,15
TSJ,98,6
LZJ,283,20
JCJ,306,6
ZYJ,146,7
JGJ,178,8
SHJ,97,6
DHR,91,6
HMR,274

390000Y20620,Y206,250830-31,0
WCN,,15:34
XGN,71,3
XUN,94,8
ZDN,60,12
LON,70,15
PEN,66,6
BFF,38,25
LYF,113,28
SXF,141,11
XAY,315,27
BJY,124,15
TSJ,98,6
LZJ,283

490000Y20600,Y206,250921-22,0
CEK,,10:12
LCK,16,38
JXK,16,4
WFK,65,5
ZBK,62,10
JAK,69,8
UCK,103,30
HIK,90,11
XAY,871

570000Y206M0,Y206,250701-02

380000Y20790,Y207,250712,0
380000Y207A0,Y207,250730-31,0
380000Y207B0,Y207,250807-08,0
ZZF,,00:03
LYF,94,6
SMF,101,18
XAY,348,27
BJY,124,15
TSJ,98,6
LZJ,283,20
TFR,1383,6
WAR,105

380000Y207C0,Y207,250826,0
ZZF,,00:03
LYF,94,6
SMF,101,18
XAY,348,27
BJY,124,15
TSJ,98,6
LZJ,283,20
ZYJ,458,7
TFR,918,6
WAR,105

920000Y20700,Y207,250920,0
HMR,,14:08
TFR,238,6
WAR,105

380000Y20780,Y207,250701

850000Y20850,Y208,250705-07,0
LZJ,,01:24
DSJ,100,3
LXJ,80,7
TSJ,184,8
BJY,151,10
XOY,103,2
XAY,49,32
新丰镇,32,3
SXF,257,10
LYF,131,28
ZZF,136,18
SQF,212,10
XCH,209,32
BBH,102,13
NJH,245,15
CZH,80,4
WXH,27,3
SZH,34,4
黄渡,51,20
IMH,101,13
JXH,35,4
HZH,67,18
YWH,92,4
JBH,90,13
QEH,50,4
SRG,135

850000Y20860,Y208,250716,0
LZJ,,01:24
TSJ,374,8
BJY,151,10
XAY,154,32
SXF,296,6
LYF,131,28
ZZF,136,18
SQF,212,10
XCH,209,32
BBH,102,13
NJH,245,15
CZH,80,4
WXH,27,3
SZH,34,4
IMH,172,13
JXH,35,4
HZH,67,18
YWH,92,4
JBH,90,13
QEH,50,4
SRG,135

850000Y20870,Y208,250719,0
LZJ,,01:24
TSJ,374,8
BJY,151,10
XAY,154,32
SXF,296,6
LYF,131,28
ZZF,136,18
SQF,212,10
XCH,209,32
BBH,102,13
CUH,122,6
NJH,117,15
CZH,80,4
WXH,27,3
SZH,34,4
黄渡,51,44
IMH,77,13
JXH,35,4
HZH,67,18
YWH,92,4
JBH,90,13
QEH,50,4
SRG,135

850000Y20880,Y208,250722,0
LZJ,,01:24
TSJ,374,8
BJY,151,10
XAY,154,32
SXF,296,6
LYF,131,28
ZZF,136,18
SQF,212,10
XCH,209,32
BBH,102,13
NJH,245,15
ZJH,40,4
CZH,44,4
WXH,27,5
SZH,28,4
KSH,24,3
黄渡,23,41
IMH,77,13
JXH,35,4
HZH,67,18
YWH,92,4
JBH,90,13
QEH,50,4
SRG,135

850000Y20890,Y208,250809-11,0
850000Y208A0,Y208,250830-0901,0
850000Y208B0,Y208,250904-06,0
850000Y208C0,Y208,250913-15,0
LZJ,,01:24
TSJ,374,8
BJY,151,10
XAY,154,32
SXF,296,6
LYF,131,28
ZZF,136,18
SQF,212,10
XCH,209,32
BBH,102,13
CUH,122,6
NJH,117,15
CZH,80,4
WXH,27,3
SZH,34,4
IMH,172,13
JXH,35,4
HZH,67,18
YWH,92,4
JBH,90,13
QEH,50,4
SRG,135

850000Y208D0,Y208,250925-27,0
LZJ,,00:31
TSJ,372,6
BJY,153,9
XAY,126,20
SXF,220,10
LYF,121,6
ZZF,100,36
SQF,181,8
XCH,107,26
BBH,191,16
NJH,208,21
CZH,233,4
WXH,27,5
SZH,28,5
IMH,166,20
JXH,43,5
HZH,205,18
JBH,186,13
QEH,50,4
SRG,135

850000Y208E0,Y208,250929-1001,0
LZJ,,01:24
TSJ,374,8
BJY,151,10
XAY,154,32
SXF,296,6
LYF,131,28
ZZF,136,18
SQF,212,10
XCH,209,32
BBH,102,13
CUH,122,6
NJH,117,15
CZH,80,4
WXH,27,3
SZH,34,4
IMH,172,13
JXH,35,4
HZH,67,18
YWH,92,4
JBH,90,13
QEH,50,4
SRG,135

930000Y208G0,Y208,251013-14,0
WAR,,23:51
HMR,374

850000Y208F0,Y208,251023,0
LZJ,,01:24
TSJ,374,8
BJY,151,10
XAY,154,32
SXF,296,6
LYF,131,28
ZZF,136,18
SQF,212,10
XCH,209,32
BBH,102,13
CUH,122,6
NJH,117,15
CZH,80,4
WXH,27,3
SZH,34,34
IMH,142,13
JXH,35,4
HZH,67,18
YWH,92,4
JBH,90,13
QEH,50,4
SRG,135

850000Y21300,Y213,250708,0
LZJ,,10:54
WLE,200,15
ZYJ,182,6
JGJ,150,8
SHJ,97,6
DHR,95,6
哈密东,210,21
TFR,337,6
WAR,137

930000Y21340,Y213,250721,0
TFR,,09:13
WAR,137

850000Y21310,Y213,250730-31,0
LZJ,,10:54
WWJ,200,15
ZYJ,182,6
JGJ,150,8
SHJ,97,6
DHR,95,6
哈密东,210,21
TFR,337,6
WAR,137

930000Y21350,Y213,250921,0
WAR,,12:00
SZR,91

950000Y21420,Y214,250701-03,0
KTR,,20:20
DHR,832,6
JGJ,217,8
ZYJ,174,6
LZJ,453,20
INJ,233,6
GYW,93

920000Y21410,Y214,250715,0
HMR,,05:50
哈密东,20,8
DHR,234,6
SHJ,102,6
JGJ,109,8
ZYJ,174

540000Y22200,Y222,250718,0
WHH,,12:45
NJH,173,14
BBH,154,28
XCH,111,19
TAK,235,10
JNK,61,15
DZP,184,36
COP,96,6
FTP,263

120000Y248A0,Y248,250707-08,0
SYT,,12:40
JZD,210,9
SHD,171,36
FUP,119,18
BJP,173,74
BDP,115,9
SJP,86

150000Y248I0,Y245,250818-19,0
SHD,,19:46
FUP,119,18
BJP,173,74
BDP,115,9
SJP,86,21
HDP,143,8
AYF,71,5
XXF,96,56
GLF,272,35
BFF,92,3
NFF,152

120000Y24890,Y248,250701

880000Y27100,Y271,250727-28,0
XNO,,23:35
MHO,531,10
DHJ,248

880000Y27110,Y271,250917-18,0
XNO,,23:50
DHJ,774

770000Y28330,Y283,250925-26,0
CUW,,22:23
HHQ,542

870000Y28840,Y288,250919,0
ZWJ,,14:19
YIJ,206

240000Y303A0,Y303,250706,0
240000Y303B0,Y303,250718,0
240000Y303C0,Y303,250808-09,0
FTP,,14:48
TJP,108,28
TSP,126,6
FNP,116,4
SHD,49,26
TLD,379,10
BCT,176,40
ART,384

150000Y30360,Y303,250701

110000Y30450,Y304,250709,0
ART,,15:43
WWT,233

110000Y30460,Y304,250711,0
WWT,,19:33
BCT,59,20
TLD,190,15
SHD,378,20
FNP,41,2
TSP,92,6
TJP,86,8
FTP,161

110000Y30470,Y304,250721,0
ART,,15:43
WWT,233

110000Y30480,Y304,250723,0
WWT,,19:33
BCT,59,20
TLD,190,15
SHD,378,20
FNP,41,2
TSP,92,6
TJP,86,8
FTP,161

110000Y30490,Y304,250811,0
ART,,15:43
WWT,233

110000Y304A0,Y304,250813-14,0
WWT,,19:33
BCT,59,20
TLD,190,15
SHD,378,20
FNP,41,2
TSP,92,6
TJP,86,8
FTP,161

5b0000Y31620,Y316,250725,0
WAS,,17:41
JBH,349

410000Y32400,Y324,250922-23,0
XAY,,18:43
CXW,625

620000Y32800,Y325,250924-25,0
CZQ,,18:38
HYQ,111,23
AOQ,104,24
滩头湾,12,3
GBZ,345

650000Y32840,Y325,250925-26,0
BJQ,,12:48
GBZ,972

6a0000Y33410,Y334,250802,0
VGQ,,18:00
OSW,542

870000Y33730,Y337,251014,0
YIJ,,23:50
LZJ,545,21
GYW,492,9
JFW,177,17
MYW,45,6
DYW,41,4
CMW,70

870000Y33740,Y337,251017,0
YIJ,,23:50
LZJ,545,21
GYW,492,9
JFW,182,12
MYW,45,6
DYW,41,4
CMW,70

880000Y33840,Y338,250703-06,0
GRO,,21:30
HNO,410,38
XNO,47,25
LZJ,168,18
TSJ,272,6
BJY,171,7
XAY,119,10
LYF,453,18
ZZF,107,22
SQF,126,6
XCH,101,17
BBH,108,41
CUH,78,4
NJH,44,14
ZJH,40,3
CZH,47,4
WXH,27,5
SZH,28,3
KSH,24,3
IMH,126,19
JXH,40,5
HZH,68,18
JBH,114,16
QEH,91,3
SRG,130

760000Y33920,Y339,250726-27,0
GYW,,00:04
XNO,748

880000Y34000,Y340,250708-09,0
GRO,,21:30
XNO,495,25
LZJ,168

880000Y34010,Y340,250906,0
XNO,,06:10
LZJ,168

880000Y34020,Y340,250910-11,0
880000Y34030,Y340,251001-02,0
GRO,,21:30
XNO,495,25
LZJ,168

150000Y34980,Y349,250702-03,0
150000Y34970,Y349,250703-04,0
SHD,,14:58
VBB,874

150000Y349B0,Y349,250704-05,0
PVD,,17:20
SYT,276,1434
VBB,462

150000Y349C0,Y349,250713,0
SHD,,14:58
JZD,143,8
SYT,237,24
CCT,243,14
HBB,205

150000Y349I0,Y349,250714,0
SHD,,14:58
JZD,143,8
SYT,237,24
CCT,243,14
VBB,205

150000Y349E0,Y349,250717,0
PVD,,15:25
SYT,361,24
CCT,243,14
VBB,205

150000Y349J0,Y349,250729,0
PVD,,17:20
SYT,246,24
VBB,462

150000Y349H0,Y349,250730-31,0
SHD,,14:58
JZD,143,8
SYT,237,24
CCT,243,14
VBB,205

150000Y349F0,Y349,250805-06,0
PVD,,17:20
SYT,246,24
CCT,243,14
VBB,205

150000Y349G0,Y349,250806-07,0
SHD,,14:58
JZD,143,8
SYT,237,24
CCT,243,14
VBB,205

150000Y349M0,Y349,250812-13,0
150000Y349K0,Y349,250815-16,0
PVD,,17:20
SYT,246,24
VBB,462

150000Y349N0,Y349,250818-19,0
150000Y349L0,Y349,250820-21,0
SHD,,14:58
JZD,143,8
SYT,237,24
CCT,243,14
VBB,205

150000Y349O0,Y349,250822-23,0
PVD,,16:50
SYT,276,24
CCT,243,14
VBB,205

150000Y349Q0,Y349,250829-30,0
PVD,,16:50
SYT,276,24
CCT,243,14
LLB,111,03:58
VBB,94

150000Y349R0,Y349,250901-02,0
PVD,,16:50
SYT,276,24
VBB,462

150000Y349P0,Y349,250902-03,0
150000Y349T0,Y349,250905-06,0
PVD,,17:20
SYT,246,24
VBB,462

150000Y349S0,Y349,250914-15,0
150000Y349V0,Y349,250916-17,0
PVD,,16:50
SYT,276,24
CCT,243,14
VBB,205

150000Y349U0,Y349,250921-22,0
PVD,,16:50
SYT,276,24
VBB,462

180000Y352L0,Y352,250701-02|0915-16,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

180000Y352R0,Y352,250702-03|0921-22,0
YJL,,19:20
DHL,159,8
SBT,644

180000Y352V0,Y352,250703-04|0920-21,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

180000Y352G0,Y352,250704-05|0923-24,0
DHL,,21:08
JLL,233,14
CCT,133,24
SPT,80,5
SBT,214

180000Y352S0,Y352,250708-09|0928-29,0
180000Y352T0,Y352,250709-10|0922-23,0
180000Y352Z0,Y352,250711-12|0926-27,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

180000Y352Y0,Y352,250717|1006-07,0
YJL,,18:20
DHL,160,8
SBT,703

180000Y352X0,Y352,250718|1021,0
180000Y352U0,Y352,250719|1022,0
180000Y35230,Y352,250723|1020,0
180000Y352W0,Y352,250724,0
180000Y35240,Y352,250725,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

180000Y35250,Y352,250730-31,0
YJL,,18:20
DHL,160,8
SBT,703

180000Y35260,Y352,250804-05,0
180000Y35220,Y352,250805-06,0
DHL,,21:08
SBT,703

180000Y35270,Y352,250807-08,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

180000Y35210,Y352,250808-09,0
180000Y352A0,Y352,250809-10,0
DHL,,21:08
SBT,703

180000Y35280,Y352,250811-12,0
180000Y352C0,Y352,250812-13,0
180000Y352H0,Y352,250814-15,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

180000Y352D0,Y352,250816-17,0
YJL,,18:20
DHL,160,8
SBT,703

180000Y352B0,Y352,250819-20,0
180000Y352K0,Y352,250822-23,0
DHL,,21:08
SBT,703

180000Y352E0,Y352,250823-24,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

180000Y352J0,Y352,250824-25,0
DHL,,21:08
SBT,703

180000Y352F0,Y352,250825-26,0
180000Y352Q0,Y352,250829-30,0
180000Y352M0,Y352,250904-05,0
180000Y35200,Y352,250905-06,0
180000Y352N0,Y352,250906-07,0
DHL,,21:08
JLL,233,14
CCT,133,24
SBT,299

180000Y35290,Y352,250908-09,0
180000Y352P0,Y352,250909-10,0
180000Y352I0,Y352,250701|0912-13,0
DHL,,21:08
SBT,703

180000Y352O0,Y352,250703-04|0919-20,0
YJL,,15:15
SBT,831

010000Y353X0,Y353,250703-04,0
VBB,,16:48
MLX,825

010000Y353Y0,Y353,250704-05,0
VBB,,16:48
LFX,148,5
HRX,539

010000Y353Z0,Y353,250705-06,0
VBB,,16:48
LFX,148,5
HRX,539,12
MLX,121

010000Y35300,Y353,250708,0
VBB,,16:48
LFX,148,5
HRX,539

010000Y35310,Y353,250719,0
VBB,,16:48
MLX,825

010000Y35320,Y353,250723,0
VBB,,16:48
HRX,692

010000Y35330,Y353,250730-31,0
VBB,,16:48
MLX,825

010000Y35340,Y353,250731-0801,0
VBB,,16:48
LFX,148,5
HRX,539

010000Y35350,Y353,250805-06,0
VBB,,16:48
MLX,825

010000Y35360,Y353,250812-13,0
010000Y35370,Y353,250819-20,0
VBB,,16:48
LFX,148,5
HRX,539,12
MLX,121

010000Y35390,Y353,250820-21,0
VBB,,16:48
MLX,825

010000Y353A0,Y353,250821-22,0
VBB,,16:48
LFX,148,5
HRX,539,12
MLX,121

010000Y35380,Y353,250824-25,0
VBB,,16:48
LFX,148,5
HRX,539

010000Y353B0,Y353,250826,0
VBB,,16:48
LFX,148,5
HRX,539,12
MLX,121

010000Y353C0,Y353,250911,0
VBB,,16:48
MLX,825

010000Y353D0,Y353,250915-16,0
VBB,,16:48
LFX,148,5
HRX,539

010000Y353F0,Y353,250916-17,0
VBB,,16:48
HRX,692

010000Y353H0,Y353,250918-19,0
VBB,,16:48
MLX,825

010000Y353G0,Y353,250919-20,0
VBB,,16:48
HRX,692

010000Y353E0,Y353,250920-21,0
VBB,,16:48
MLX,825

010000Y353W0,Y353,250701

050000Y354E0,Y354,250702-03,0
050000Y354G0,Y354,250718,0
050000Y354K0,Y354,250719,0
HRX,,18:15
VBB,598,24
WCB,238,7
JLL,219,30
DHL,236

050000Y354I0,Y354,250721-22,0
MLX,,16:00
HRX,120,15
DHL,1352,10
YJL,217

050000Y354D0,Y351,250722,0
HRX,,18:15
VBB,598,24
WCB,238,7
JLL,219,30
DHL,236

050000Y354H0,Y354,250802,0
050000Y354J0,Y354,250807,0
HRX,,18:15
DHL,1352

050000Y354N0,Y354,250811-12,0
HRX,,18:15
VBB,598,24
WCB,238,7
JLL,219,30
DHL,236

050000Y354L0,Y351,250821-22,0
MLX,,16:00
HRX,120,15
VBB,598,24
WCB,238,7
JLL,219,30
DHL,236

050000Y354O0,Y354,250822,0
HRX,,18:15
DHL,1352

050000Y354M0,Y351,250823-24,0
MLX,,16:00
HRX,120,15
VBB,598,24
WCB,238,7
JLL,219,30
DHL,236

050000Y354Q0,Y354,250827,0
HRX,,18:15
VBB,598,24
WCB,238,7
JLL,219,30
DHL,236

050000Y354P0,Y351,250828,0
MLX,,16:00
HRX,120,15
WCB,860,7
JLL,219,30
DHL,236

050000Y354S0,Y354,250913,0
HRX,,18:15
DHL,1352

050000Y354R0,Y351,250917-18,0
HRX,,18:15
VBB,598,24
WCB,238,7
JLL,219,30
DHL,236

050000Y354T0,Y354,250918,0
HRX,,18:15
DHL,1352

050000Y354X0,Y354,250920,0
MLX,,16:00
HRX,120,15
DHL,1352

050000Y354U0,Y354,250921,0
HRX,,18:15
DHL,1352

050000Y354B0,Y354,250701

050000Y356Q0,Y356,250702-03,0
HRX,,19:19
AAX,363,9
VBB,179,30
SUB,15,10
WCB,224,23
SLL,59,5
JLL,145,30
DHL,262

050000Y356S0,Y356,250703-04,0
HRX,,18:15
VBB,598,24
WCB,238,7
JLL,219,30
DHL,236

050000Y356V0,Y356,250705,0
MLX,,17:09
DHL,44

050000Y356T0,Y356,250706-07,0
HRX,,19:19
VBB,551,30
JLL,481,30
DHL,262

050000Y356R0,Y356,250701

760000Y35820,Y358,250710,0
760000Y35830,Y358,250727-28,0
760000Y35840,Y358,250813-14,0
CMW,,06:53
DYW,60,12
MYW,42,7
JFW,38,6
GYW,177,42
LZJ,397,35
XNO,152,8
WAR,1407

780000Y35800,Y358,250818-20,0
GIW,,02:54
ZYE,78,39
CXW,134,55
WKW,45,4
NCE,67,4
LZE,54,5
GYW,96,42
INJ,90,6
LZJ,301,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
WAR,518,32
YMR,592

760000Y35850,Y358,250830-31,0
CMW,,06:35
DYW,78,12
MYW,42,7
GYW,221,42
LZJ,397,35
XNO,152,8
WAR,1407

760000Y35860,Y358,250916-17,0
CMW,,06:53
DYW,60,12
MYW,42,7
JFW,38,6
GYW,177,42
LZJ,397,35
XNO,152,8
WAR,1407

760000Y35870,Y358,251001-02,0
PYW,,06:30
DYW,83,12
MYW,42,7
JFW,38,6
GYW,177,42
INJ,90,6
LZJ,301,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
TAR,376,41
WAR,101

780000Y35810,Y358,251007-08,0
GIW,,02:45
ZYE,87,39
CXW,134,55
WKW,45,4
NCE,67,4
LZE,54,5
GYW,96,42
INJ,90,6
LZJ,301,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406

760000Y35880,Y358,251008-09,0
CMW,,06:53
DYW,60,12
MYW,42,7
JFW,38,6
GYW,177,42
LZJ,397,35
HMR,1037

380000Y35910,Y359,250701-02,0
ZZF,,01:07
LYF,161,11
SMF,156,7
SXF,27,12
XAY,215,36
BJY,115,5
TSJ,99,6
LZJ,277,35
WAR,127

410000Y35900,Y359,250709,0
XAY,,11:32
XYY,17,4
BJY,94,5
TSJ,99,6
LZJ,277,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
WAR,518,67
KTR,179,2
YMR,448

380000Y35920,Y359,250806-07,0
ZZF,,00:24
LYF,204,11
SMF,156,7
XAY,254,36
BJY,115,5
TSJ,99,6
LZJ,277,35
WAR,127

410000Y35910,Y359,250814-16,0
XAY,,11:32
XYY,17,4
BJY,94,5
TSJ,99,6
LZJ,277,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
WAR,518,67
KTR,179,2
YMR,448

380000Y35930,Y359,250825-26,0
380000Y35940,Y359,250828,0
ZZF,,00:24
LYF,204,11
SMF,156,7
SXF,27,12
XAY,215,36
TSJ,219,6
LZJ,277,35
HMR,1037,12
WAR,518

850000Y359A0,Y359,250829-30,0
LZJ,,20:29
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
TAR,376,36
WAR,106

410000Y35920,Y359,250831-0902,0
XAY,,11:32
XYY,17,4
BJY,94,5
TSJ,99,6
LZJ,277,35
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,2
WAR,528,67
KTR,179,2
YMR,448

380000Y35950,Y359,双&250903-05,0
ZZF,,00:24
LYF,204,11
SMF,156,7
XAY,254,36
BJY,115,5
TSJ,99,6
LZJ,277,35
YMR,823

770000Y35910,Y358,250906-09,0
CXW,,23:45
WKW,47,4
TVW,33,5
IAW,48,4
CMW,240,47
DYW,60,12
MYW,42,7
JFW,38,6
GYW,177,42
INJ,90,6
LZJ,301,35
XNO,152,8
JBJ,463,8
WAR,936,32
YMR,592

850000Y359B0,Y359,250911-12,0
LZJ,,20:29
XNO,152,8
浩门,77,31
JBJ,355,8
HMR,406,12
TAR,376,41
WAR,101

380000Y35960,Y359,250912-13,0
380000Y35970,Y359,250915-16,0
ZZF,,00:24
LYF,204,11
XAY,417,36
LZJ,502,35
WAR,127

410000Y35930,Y359,251003-05,0
XAY,,11:32
HMR,134,12
WAR,518

920000Y36010,Y360,250704-05,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78

920000Y36030,Y360,250706-07,0
HMR,,16:11
JGJ,426,22
XNO,358,8
MNO,66,42
LZJ,78,18
GYW,467,25
JFW,194,16
MYW,45,6
DYW,42,4
CMW,67

920000Y36040,Y360,250707-08,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78

920000Y36060,Y360,250714-15,0
HMR,,16:11
LZJ,1000,18
TSJ,342,7
BJY,158,24
XAY,148,20
SXF,280,8
LYF,175,36
ZZF,130

930000Y360H0,Y360,250717,0
WAR,,07:06
TAR,102,2
HMR,430,11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78

920000Y36080,Y357,250723,0
HMR,,16:11
XNO,806,8
LZJ,186,18
GYW,467,25
JFW,194,16
MYW,45,6
DYW,42,4
CMW,67

920000Y360C0,Y360,250725,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78

920000Y36070,Y360,250726-27,0
HMR,,16:11
JBJ,426,2
XNO,378,8
MNO,66,42
LZJ,78

930000Y360I0,Y360,250804-05,0
WAR,,07:06
TAR,102,2
HMR,430,11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78

930000Y360J0,Y360,250807-08,0
WAR,,07:06
TFR,102,2
HMR,430,11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78

920000Y360B0,Y360,250808-09,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
LZJ,78

920000Y360A0,Y357,250809-10,0
HMR,,16:11
XNO,806,8
LZJ,186,18
GYW,467,25
JFW,194,16
MYW,45,6
DYW,42,4
CMW,67

920000Y360D0,Y360,250819-21,0
HMR,,16:11
LZJ,1000,18
TSJ,342,7
BJY,158,24
XAY,148,20
SXF,280,8
LYF,175,36
ZZF,130

920000Y360F0,Y357,250826-27,0
HMR,,16:11
XNO,806,8
LZJ,186,18
GYW,467,25
JFW,194,16
MYW,45,6
DYW,42,4
CMW,67

920000Y360G0,Y360,250827,0
HMR,,16:11
JBJ,426,22
XNO,358,8
MNO,66,42
